"Treatment","Tank","Week","Year","r_d","smap_coef","Recipient","Donor"
"Joint","Joint1",20,2017,"c_6",0.0236518160645448,"Herb1","Herb1_2"
"Joint","Joint2",2,2017,"c_6",NA,"Herb1","Herb1_2"
"Joint","Joint2",4,2017,"c_6",NA,"Herb1","Herb1_2"
"Joint","Joint2",6,2017,"c_6",0.0231286768450165,"Herb1","Herb1_2"
"Joint","Joint2",8,2017,"c_6",0.0227920017560012,"Herb1","Herb1_2"
"Joint","Joint2",10,2017,"c_6",0.0220176471297579,"Herb1","Herb1_2"
"Joint","Joint2",12,2017,"c_6",0.0209745017260825,"Herb1","Herb1_2"
"Joint","Joint2",14,2017,"c_6",0.0250241267939625,"Herb1","Herb1_2"
"Joint","Joint2",16,2017,"c_6",0.0225151867474199,"Herb1","Herb1_2"
"Joint","Joint2",18,2017,"c_6",0.0224939206553164,"Herb1","Herb1_2"
"Joint","Joint2",20,2017,"c_6",0.0236518160645448,"Herb1","Herb1_2"
"Cont","Cont1",2,2018,"c_6",NA,"Herb1","Herb1_2"
"Cont","Cont1",4,2018,"c_6",NA,"Herb1","Herb1_2"
"Cont","Cont1",6,2018,"c_6",0.0192206102938185,"Herb1","Herb1_2"
"Cont","Cont1",8,2018,"c_6",0.00982823946352622,"Herb1","Herb1_2"
"Cont","Cont1",10,2018,"c_6",0.0241266631073424,"Herb1","Herb1_2"
"Cont","Cont1",12,2018,"c_6",0.0137426287596932,"Herb1","Herb1_2"
"Cont","Cont1",14,2018,"c_6",0.0194587327657191,"Herb1","Herb1_2"
"Cont","Cont1",16,2018,"c_6",0.0240753895678361,"Herb1","Herb1_2"
"Cont","Cont1",18,2018,"c_6",0.014191091587444,"Herb1","Herb1_2"
"Cont","Cont1",20,2018,"c_6",0.0236518160645448,"Herb1","Herb1_2"
"Cont","Cont2",2,2018,"c_6",NA,"Herb1","Herb1_2"
"Cont","Cont2",4,2018,"c_6",NA,"Herb1","Herb1_2"
"Cont","Cont2",6,2018,"c_6",0.0243560260873901,"Herb1","Herb1_2"
"Cont","Cont2",8,2018,"c_6",0.030369946432493,"Herb1","Herb1_2"
"Cont","Cont2",10,2018,"c_6",0.0199281106761867,"Herb1","Herb1_2"
"Cont","Cont2",12,2018,"c_6",0.021931953398797,"Herb1","Herb1_2"
"Cont","Cont2",14,2018,"c_6",0.0249310609374696,"Herb1","Herb1_2"
"Cont","Cont2",16,2018,"c_6",0.0259101812168539,"Herb1","Herb1_2"
"Cont","Cont2",18,2018,"c_6",0.0216120267078667,"Herb1","Herb1_2"
"Cont","Cont2",20,2018,"c_6",0.0236518160645448,"Herb1","Herb1_2"
"Fipro","Fipro1",2,2018,"c_6",NA,"Herb1","Herb1_2"
"Fipro","Fipro1",4,2018,"c_6",NA,"Herb1","Herb1_2"
"Fipro","Fipro1",6,2018,"c_6",0.0251344981846672,"Herb1","Herb1_2"
"Fipro","Fipro1",8,2018,"c_6",0.0209719186066535,"Herb1","Herb1_2"
"Fipro","Fipro1",10,2018,"c_6",0.0278701176977686,"Herb1","Herb1_2"
"Fipro","Fipro1",12,2018,"c_6",0.0210195709335665,"Herb1","Herb1_2"
"Fipro","Fipro1",14,2018,"c_6",0.0216904281624752,"Herb1","Herb1_2"
"Fipro","Fipro1",16,2018,"c_6",0.0236107120880444,"Herb1","Herb1_2"
"Fipro","Fipro1",18,2018,"c_6",0.0193164424353235,"Herb1","Herb1_2"
"Fipro","Fipro1",20,2018,"c_6",0.0236518160645448,"Herb1","Herb1_2"
"Fipro","Fipro2",2,2018,"c_6",NA,"Herb1","Herb1_2"
"Fipro","Fipro2",4,2018,"c_6",NA,"Herb1","Herb1_2"
"Fipro","Fipro2",6,2018,"c_6",0.0319522811589289,"Herb1","Herb1_2"
"Fipro","Fipro2",8,2018,"c_6",0.0381760472187626,"Herb1","Herb1_2"
"Fipro","Fipro2",10,2018,"c_6",0.0245105862572483,"Herb1","Herb1_2"
"Fipro","Fipro2",12,2018,"c_6",0.0229168387274093,"Herb1","Herb1_2"
"Fipro","Fipro2",14,2018,"c_6",0.0268474508958009,"Herb1","Herb1_2"
"Fipro","Fipro2",16,2018,"c_6",0.0325325221214053,"Herb1","Herb1_2"
"Fipro","Fipro2",18,2018,"c_6",0.022927796972482,"Herb1","Herb1_2"
"Fipro","Fipro2",20,2018,"c_6",0.0236518160645448,"Herb1","Herb1_2"
"Pent","Pent1",2,2018,"c_6",NA,"Herb1","Herb1_2"
"Pent","Pent1",4,2018,"c_6",NA,"Herb1","Herb1_2"
"Pent","Pent1",6,2018,"c_6",0.0234596368015985,"Herb1","Herb1_2"
"Pent","Pent1",8,2018,"c_6",0.0239210544734374,"Herb1","Herb1_2"
"Pent","Pent1",10,2018,"c_6",0.0226253285045566,"Herb1","Herb1_2"
"Pent","Pent1",12,2018,"c_6",0.0204703573106468,"Herb1","Herb1_2"
"Pent","Pent1",14,2018,"c_6",0.0226198280494452,"Herb1","Herb1_2"
"Pent","Pent1",16,2018,"c_6",0.0220636820795697,"Herb1","Herb1_2"
"Pent","Pent1",18,2018,"c_6",0.0155981505247748,"Herb1","Herb1_2"
"Pent","Pent1",20,2018,"c_6",0.0236518160645448,"Herb1","Herb1_2"
"Pent","Pent2",2,2018,"c_6",NA,"Herb1","Herb1_2"
"Pent","Pent2",4,2018,"c_6",NA,"Herb1","Herb1_2"
"Pent","Pent2",6,2018,"c_6",0.02704177061291,"Herb1","Herb1_2"
"Pent","Pent2",8,2018,"c_6",0.0194101841413291,"Herb1","Herb1_2"
"Pent","Pent2",10,2018,"c_6",0.0267511775191415,"Herb1","Herb1_2"
"Pent","Pent2",12,2018,"c_6",0.0215285867652916,"Herb1","Herb1_2"
"Pent","Pent2",14,2018,"c_6",0.0263341937932615,"Herb1","Herb1_2"
"Pent","Pent2",16,2018,"c_6",0.0221066531855265,"Herb1","Herb1_2"
"Pent","Pent2",18,2018,"c_6",0.0223012868189508,"Herb1","Herb1_2"
"Pent","Pent2",20,2018,"c_6",0.0236518160645448,"Herb1","Herb1_2"
"Joint","Joint1",2,2018,"c_6",NA,"Herb1","Herb1_2"
"Joint","Joint1",4,2018,"c_6",NA,"Herb1","Herb1_2"
"Joint","Joint1",6,2018,"c_6",0.0219440456807168,"Herb1","Herb1_2"
"Joint","Joint1",8,2018,"c_6",0.0266518958896433,"Herb1","Herb1_2"
"Joint","Joint1",10,2018,"c_6",0.0216142681405404,"Herb1","Herb1_2"
"Joint","Joint1",12,2018,"c_6",0.0248657832412919,"Herb1","Herb1_2"
"Joint","Joint1",14,2018,"c_6",0.0225256125149646,"Herb1","Herb1_2"
"Joint","Joint1",16,2018,"c_6",0.0244837313314214,"Herb1","Herb1_2"
"Joint","Joint1",18,2018,"c_6",0.025419628371884,"Herb1","Herb1_2"
"Joint","Joint1",20,2018,"c_6",0.0236518160645448,"Herb1","Herb1_2"
"Joint","Joint2",2,2018,"c_6",NA,"Herb1","Herb1_2"
"Joint","Joint2",4,2018,"c_6",NA,"Herb1","Herb1_2"
"Joint","Joint2",6,2018,"c_6",0.0237699513853295,"Herb1","Herb1_2"
"Joint","Joint2",8,2018,"c_6",0.0234606682206618,"Herb1","Herb1_2"
"Joint","Joint2",10,2018,"c_6",0.0232350900513551,"Herb1","Herb1_2"
"Joint","Joint2",12,2018,"c_6",0.0233863088980242,"Herb1","Herb1_2"
"Joint","Joint2",14,2018,"c_6",0.0250745518207228,"Herb1","Herb1_2"
"Joint","Joint2",16,2018,"c_6",0.0234466546104274,"Herb1","Herb1_2"
"Joint","Joint2",18,2018,"c_6",0.0231191513972313,"Herb1","Herb1_2"
"Joint","Joint2",20,2018,"c_6",0.0236518160645448,"Herb1","Herb1_2"
"Cont","Cont1",2,2019,"c_6",NA,"Herb1","Herb1_2"
"Cont","Cont1",4,2019,"c_6",NA,"Herb1","Herb1_2"
"Cont","Cont1",6,2019,"c_6",0.0259893399948919,"Herb1","Herb1_2"
"Cont","Cont1",8,2019,"c_6",0.0226645876675692,"Herb1","Herb1_2"
"Cont","Cont1",10,2019,"c_6",0.0344097673420636,"Herb1","Herb1_2"
"Cont","Cont1",12,2019,"c_6",0.0203885462508221,"Herb1","Herb1_2"
"Cont","Cont1",14,2019,"c_6",0.0264912059403239,"Herb1","Herb1_2"
"Cont","Cont1",16,2019,"c_6",0.028226808747345,"Herb1","Herb1_2"
"Cont","Cont1",18,2019,"c_6",0.0269795546386195,"Herb1","Herb1_2"
"Cont","Cont1",20,2019,"c_6",0.0236518160645448,"Herb1","Herb1_2"
"Cont","Cont2",2,2019,"c_6",NA,"Herb1","Herb1_2"
"Cont","Cont2",4,2019,"c_6",NA,"Herb1","Herb1_2"
"Cont","Cont2",6,2019,"c_6",0.0163553212239215,"Herb1","Herb1_2"
"Cont","Cont2",8,2019,"c_6",0.0246109372315051,"Herb1","Herb1_2"
"Cont","Cont2",10,2019,"c_6",0.025525018757133,"Herb1","Herb1_2"
"Cont","Cont2",12,2019,"c_6",0.0202631008292873,"Herb1","Herb1_2"
"Cont","Cont2",14,2019,"c_6",0.0254526606582674,"Herb1","Herb1_2"
"Cont","Cont2",16,2019,"c_6",0.0284217008228254,"Herb1","Herb1_2"
"Cont","Cont2",18,2019,"c_6",0.0270423156666638,"Herb1","Herb1_2"
"Cont","Cont2",20,2019,"c_6",0.0236518160645448,"Herb1","Herb1_2"
"Fipro","Fipro1",2,2019,"c_6",NA,"Herb1","Herb1_2"
"Fipro","Fipro1",4,2019,"c_6",NA,"Herb1","Herb1_2"
"Fipro","Fipro1",6,2019,"c_6",0.0250356498299187,"Herb1","Herb1_2"
"Fipro","Fipro1",8,2019,"c_6",0.0248071960386341,"Herb1","Herb1_2"
"Fipro","Fipro1",10,2019,"c_6",0.0251691545817309,"Herb1","Herb1_2"
"Fipro","Fipro1",12,2019,"c_6",0.0239163063416163,"Herb1","Herb1_2"
"Fipro","Fipro1",14,2019,"c_6",0.0199579953619715,"Herb1","Herb1_2"
"Fipro","Fipro1",16,2019,"c_6",0.0227123248317703,"Herb1","Herb1_2"
"Fipro","Fipro1",18,2019,"c_6",0.0222294297552859,"Herb1","Herb1_2"
"Fipro","Fipro1",20,2019,"c_6",0.0236518160645448,"Herb1","Herb1_2"
"Fipro","Fipro2",2,2019,"c_6",NA,"Herb1","Herb1_2"
"Fipro","Fipro2",4,2019,"c_6",NA,"Herb1","Herb1_2"
"Fipro","Fipro2",6,2019,"c_6",0.0253250642855127,"Herb1","Herb1_2"
"Fipro","Fipro2",8,2019,"c_6",0.0363832699958982,"Herb1","Herb1_2"
"Fipro","Fipro2",10,2019,"c_6",0.024597767232631,"Herb1","Herb1_2"
"Fipro","Fipro2",12,2019,"c_6",0.0225238859654754,"Herb1","Herb1_2"
"Fipro","Fipro2",14,2019,"c_6",0.0207054710870654,"Herb1","Herb1_2"
"Fipro","Fipro2",16,2019,"c_6",0.0216162579543346,"Herb1","Herb1_2"
"Fipro","Fipro2",18,2019,"c_6",0.0252482919473793,"Herb1","Herb1_2"
"Fipro","Fipro2",20,2019,"c_6",0.0236518160645448,"Herb1","Herb1_2"
"Pent","Pent1",2,2019,"c_6",NA,"Herb1","Herb1_2"
"Pent","Pent1",4,2019,"c_6",NA,"Herb1","Herb1_2"
"Pent","Pent1",6,2019,"c_6",0.0168846294915582,"Herb1","Herb1_2"
"Pent","Pent1",8,2019,"c_6",0.0284939484567318,"Herb1","Herb1_2"
"Pent","Pent1",10,2019,"c_6",0.0233292972128601,"Herb1","Herb1_2"
"Pent","Pent1",12,2019,"c_6",0.0197126155769023,"Herb1","Herb1_2"
"Pent","Pent1",14,2019,"c_6",0.0239929047359473,"Herb1","Herb1_2"
"Pent","Pent1",16,2019,"c_6",0.0239908802188175,"Herb1","Herb1_2"
"Pent","Pent1",18,2019,"c_6",0.0257840336194434,"Herb1","Herb1_2"
"Pent","Pent1",20,2019,"c_6",0.0236518160645448,"Herb1","Herb1_2"
"Pent","Pent2",2,2019,"c_6",NA,"Herb1","Herb1_2"
"Pent","Pent2",4,2019,"c_6",NA,"Herb1","Herb1_2"
"Pent","Pent2",6,2019,"c_6",0.0239658543835322,"Herb1","Herb1_2"
"Pent","Pent2",8,2019,"c_6",0.022580407296034,"Herb1","Herb1_2"
"Pent","Pent2",10,2019,"c_6",0.0209432820688693,"Herb1","Herb1_2"
"Pent","Pent2",12,2019,"c_6",0.0238159504186969,"Herb1","Herb1_2"
"Pent","Pent2",14,2019,"c_6",0.0281920703525861,"Herb1","Herb1_2"
"Pent","Pent2",16,2019,"c_6",0.0341017713556249,"Herb1","Herb1_2"
"Pent","Pent2",18,2019,"c_6",0.025321577585044,"Herb1","Herb1_2"
"Pent","Pent2",20,2019,"c_6",0.0236518160645448,"Herb1","Herb1_2"
"Joint","Joint1",2,2019,"c_6",NA,"Herb1","Herb1_2"
"Joint","Joint1",4,2019,"c_6",NA,"Herb1","Herb1_2"
"Joint","Joint1",6,2019,"c_6",0.0171886135456355,"Herb1","Herb1_2"
"Joint","Joint1",8,2019,"c_6",0.0220271928051698,"Herb1","Herb1_2"
"Joint","Joint1",10,2019,"c_6",0.0216334811802649,"Herb1","Herb1_2"
"Joint","Joint1",12,2019,"c_6",0.0256940244856129,"Herb1","Herb1_2"
"Joint","Joint1",14,2019,"c_6",0.0217198261453885,"Herb1","Herb1_2"
"Joint","Joint1",16,2019,"c_6",0.0267431501205697,"Herb1","Herb1_2"
"Joint","Joint1",18,2019,"c_6",0.0265846078867427,"Herb1","Herb1_2"
"Joint","Joint1",20,2019,"c_6",0.0236518160645448,"Herb1","Herb1_2"
"Joint","Joint2",2,2019,"c_6",NA,"Herb1","Herb1_2"
"Joint","Joint2",4,2019,"c_6",NA,"Herb1","Herb1_2"
"Joint","Joint2",6,2019,"c_6",0.0231322091669104,"Herb1","Herb1_2"
"Joint","Joint2",8,2019,"c_6",0.022736474928316,"Herb1","Herb1_2"
"Joint","Joint2",10,2019,"c_6",0.0263110193217674,"Herb1","Herb1_2"
"Joint","Joint2",12,2019,"c_6",0.0230254112460305,"Herb1","Herb1_2"
"Joint","Joint2",14,2019,"c_6",0.0273624079751879,"Herb1","Herb1_2"
"Joint","Joint2",16,2019,"c_6",0.0132348734301495,"Herb1","Herb1_2"
"Joint","Joint2",18,2019,"c_6",0.0284671910558992,"Herb1","Herb1_2"
"Joint","Joint2",20,2019,"c_6",0.0236518160645448,"Herb1","Herb1_2"
"Cont","Cont1",2,2017,"c_0",NA,"Herb1","0"
"Cont","Cont1",4,2017,"c_0",NA,"Herb1","0"
"Cont","Cont1",6,2017,"c_0",-0.180003591156974,"Herb1","0"
"Cont","Cont1",8,2017,"c_0",-0.182741571395091,"Herb1","0"
"Cont","Cont1",10,2017,"c_0",-0.179490525853708,"Herb1","0"
"Cont","Cont1",12,2017,"c_0",-0.181074185949865,"Herb1","0"
"Cont","Cont1",14,2017,"c_0",-0.175579387119476,"Herb1","0"
"Cont","Cont1",16,2017,"c_0",-0.176635613080231,"Herb1","0"
"Cont","Cont1",18,2017,"c_0",-0.176140037291912,"Herb1","0"
"Cont","Cont1",20,2017,"c_0",-0.178578839917117,"Herb1","0"
"Cont","Cont2",2,2017,"c_0",NA,"Herb1","0"
"Cont","Cont2",4,2017,"c_0",NA,"Herb1","0"
"Cont","Cont2",6,2017,"c_0",-0.183855450437263,"Herb1","0"
"Cont","Cont2",8,2017,"c_0",-0.185743885751335,"Herb1","0"
"Cont","Cont2",10,2017,"c_0",-0.178410215985992,"Herb1","0"
"Cont","Cont2",12,2017,"c_0",-0.17498106822543,"Herb1","0"
"Cont","Cont2",14,2017,"c_0",-0.175844346374742,"Herb1","0"
"Cont","Cont2",16,2017,"c_0",-0.176188887926452,"Herb1","0"
"Cont","Cont2",18,2017,"c_0",-0.176230196200248,"Herb1","0"
"Cont","Cont2",20,2017,"c_0",-0.178578839917117,"Herb1","0"
"Fipro","Fipro1",2,2017,"c_0",NA,"Herb1","0"
"Fipro","Fipro1",4,2017,"c_0",NA,"Herb1","0"
"Fipro","Fipro1",6,2017,"c_0",-0.175438196566302,"Herb1","0"
"Fipro","Fipro1",8,2017,"c_0",-0.178442925016056,"Herb1","0"
"Fipro","Fipro1",10,2017,"c_0",-0.174645743896587,"Herb1","0"
"Fipro","Fipro1",12,2017,"c_0",-0.175699972045299,"Herb1","0"
"Fipro","Fipro1",14,2017,"c_0",-0.180077968155573,"Herb1","0"
"Fipro","Fipro1",16,2017,"c_0",-0.183726717008886,"Herb1","0"
"Fipro","Fipro1",18,2017,"c_0",-0.177820891027515,"Herb1","0"
"Fipro","Fipro1",20,2017,"c_0",-0.178578839917117,"Herb1","0"
"Fipro","Fipro2",2,2017,"c_0",NA,"Herb1","0"
"Fipro","Fipro2",4,2017,"c_0",NA,"Herb1","0"
"Fipro","Fipro2",6,2017,"c_0",-0.174467737816965,"Herb1","0"
"Fipro","Fipro2",8,2017,"c_0",-0.175035061013888,"Herb1","0"
"Fipro","Fipro2",10,2017,"c_0",-0.175354359181172,"Herb1","0"
"Fipro","Fipro2",12,2017,"c_0",-0.175269887436163,"Herb1","0"
"Fipro","Fipro2",14,2017,"c_0",-0.181212418265331,"Herb1","0"
"Fipro","Fipro2",16,2017,"c_0",-0.184798240466815,"Herb1","0"
"Fipro","Fipro2",18,2017,"c_0",-0.172848017338516,"Herb1","0"
"Fipro","Fipro2",20,2017,"c_0",-0.178578839917117,"Herb1","0"
"Pent","Pent1",2,2017,"c_0",NA,"Herb1","0"
"Pent","Pent1",4,2017,"c_0",NA,"Herb1","0"
"Pent","Pent1",6,2017,"c_0",-0.182090456047997,"Herb1","0"
"Pent","Pent1",8,2017,"c_0",-0.183288409006391,"Herb1","0"
"Pent","Pent1",10,2017,"c_0",-0.181419655743271,"Herb1","0"
"Pent","Pent1",12,2017,"c_0",-0.17528793823283,"Herb1","0"
"Pent","Pent1",14,2017,"c_0",-0.176406860036736,"Herb1","0"
"Pent","Pent1",16,2017,"c_0",-0.176803011781547,"Herb1","0"
"Pent","Pent1",18,2017,"c_0",-0.177243191043338,"Herb1","0"
"Pent","Pent1",20,2017,"c_0",-0.178578839917117,"Herb1","0"
"Pent","Pent2",2,2017,"c_0",NA,"Herb1","0"
"Pent","Pent2",4,2017,"c_0",NA,"Herb1","0"
"Pent","Pent2",6,2017,"c_0",-0.175852631972804,"Herb1","0"
"Pent","Pent2",8,2017,"c_0",-0.184441291655085,"Herb1","0"
"Pent","Pent2",10,2017,"c_0",-0.176165943080115,"Herb1","0"
"Pent","Pent2",12,2017,"c_0",-0.177037716507174,"Herb1","0"
"Pent","Pent2",14,2017,"c_0",-0.177731803729649,"Herb1","0"
"Pent","Pent2",16,2017,"c_0",-0.177829794811101,"Herb1","0"
"Pent","Pent2",18,2017,"c_0",-0.177403444479517,"Herb1","0"
"Pent","Pent2",20,2017,"c_0",-0.178578839917117,"Herb1","0"
"Joint","Joint1",2,2017,"c_0",NA,"Herb1","0"
"Joint","Joint1",4,2017,"c_0",NA,"Herb1","0"
"Joint","Joint1",6,2017,"c_0",-0.178806240933859,"Herb1","0"
"Joint","Joint1",8,2017,"c_0",-0.178645965148249,"Herb1","0"
"Joint","Joint1",10,2017,"c_0",-0.188836500674849,"Herb1","0"
"Joint","Joint1",12,2017,"c_0",-0.175704779027297,"Herb1","0"
"Joint","Joint1",14,2017,"c_0",-0.184667200151134,"Herb1","0"
"Joint","Joint1",16,2017,"c_0",-0.175260243452665,"Herb1","0"
"Joint","Joint1",18,2017,"c_0",-0.175950109515271,"Herb1","0"
"Joint","Joint1",20,2017,"c_0",-0.178578839917117,"Herb1","0"
"Joint","Joint2",2,2017,"c_0",NA,"Herb1","0"
"Joint","Joint2",4,2017,"c_0",NA,"Herb1","0"
"Joint","Joint2",6,2017,"c_0",-0.176910966580483,"Herb1","0"
"Joint","Joint2",8,2017,"c_0",-0.176715114124654,"Herb1","0"
"Joint","Joint2",10,2017,"c_0",-0.175880527634431,"Herb1","0"
"Joint","Joint2",12,2017,"c_0",-0.175302123819926,"Herb1","0"
"Joint","Joint2",14,2017,"c_0",-0.181195461944038,"Herb1","0"
"Joint","Joint2",16,2017,"c_0",-0.176348989154752,"Herb1","0"
"Joint","Joint2",18,2017,"c_0",-0.176905698059959,"Herb1","0"
"Joint","Joint2",20,2017,"c_0",-0.178578839917117,"Herb1","0"
"Cont","Cont1",2,2018,"c_0",NA,"Herb1","0"
"Cont","Cont1",4,2018,"c_0",NA,"Herb1","0"
"Cont","Cont1",6,2018,"c_0",-0.173372037514352,"Herb1","0"
"Cont","Cont1",8,2018,"c_0",-0.179781217387724,"Herb1","0"
"Cont","Cont1",10,2018,"c_0",-0.176988115540373,"Herb1","0"
"Cont","Cont1",12,2018,"c_0",-0.173982728805378,"Herb1","0"
"Cont","Cont1",14,2018,"c_0",-0.179827218390121,"Herb1","0"
"Cont","Cont1",16,2018,"c_0",-0.179982729894383,"Herb1","0"
"Cont","Cont1",18,2018,"c_0",-0.173381952830802,"Herb1","0"
"Cont","Cont1",20,2018,"c_0",-0.178578839917117,"Herb1","0"
"Cont","Cont2",2,2018,"c_0",NA,"Herb1","0"
"Cont","Cont2",4,2018,"c_0",NA,"Herb1","0"
"Cont","Cont2",6,2018,"c_0",-0.174998001638759,"Herb1","0"
"Cont","Cont2",8,2018,"c_0",-0.176194546461788,"Herb1","0"
"Cont","Cont2",10,2018,"c_0",-0.181382645853426,"Herb1","0"
"Cont","Cont2",12,2018,"c_0",-0.176196319837917,"Herb1","0"
"Cont","Cont2",14,2018,"c_0",-0.180183257192584,"Herb1","0"
"Cont","Cont2",16,2018,"c_0",-0.174991464943993,"Herb1","0"
"Cont","Cont2",18,2018,"c_0",-0.175687086864035,"Herb1","0"
"Cont","Cont2",20,2018,"c_0",-0.178578839917117,"Herb1","0"
"Fipro","Fipro1",2,2018,"c_0",NA,"Herb1","0"
"Fipro","Fipro1",4,2018,"c_0",NA,"Herb1","0"
"Fipro","Fipro1",6,2018,"c_0",-0.181028328740451,"Herb1","0"
"Fipro","Fipro1",8,2018,"c_0",-0.180061962535722,"Herb1","0"
"Fipro","Fipro1",10,2018,"c_0",-0.17731382661989,"Herb1","0"
"Fipro","Fipro1",12,2018,"c_0",-0.174639111441282,"Herb1","0"
"Fipro","Fipro1",14,2018,"c_0",-0.180007032735789,"Herb1","0"
"Fipro","Fipro1",16,2018,"c_0",-0.183515257955147,"Herb1","0"
"Fipro","Fipro1",18,2018,"c_0",-0.175925514377747,"Herb1","0"
"Fipro","Fipro1",20,2018,"c_0",-0.178578839917117,"Herb1","0"
"Fipro","Fipro2",2,2018,"c_0",NA,"Herb1","0"
"Fipro","Fipro2",4,2018,"c_0",NA,"Herb1","0"
"Fipro","Fipro2",6,2018,"c_0",-0.18433916318037,"Herb1","0"
"Fipro","Fipro2",8,2018,"c_0",-0.174330233733658,"Herb1","0"
"Fipro","Fipro2",10,2018,"c_0",-0.175534061883138,"Herb1","0"
"Fipro","Fipro2",12,2018,"c_0",-0.180324222444792,"Herb1","0"
"Fipro","Fipro2",14,2018,"c_0",-0.181456850880729,"Herb1","0"
"Fipro","Fipro2",16,2018,"c_0",-0.185322196804057,"Herb1","0"
"Fipro","Fipro2",18,2018,"c_0",-0.183048155435204,"Herb1","0"
"Fipro","Fipro2",20,2018,"c_0",-0.178578839917117,"Herb1","0"
"Pent","Pent1",2,2018,"c_0",NA,"Herb1","0"
"Pent","Pent1",4,2018,"c_0",NA,"Herb1","0"
"Pent","Pent1",6,2018,"c_0",-0.183951505425132,"Herb1","0"
"Pent","Pent1",8,2018,"c_0",-0.177159060929832,"Herb1","0"
"Pent","Pent1",10,2018,"c_0",-0.177122145077247,"Herb1","0"
"Pent","Pent1",12,2018,"c_0",-0.187756324643499,"Herb1","0"
"Pent","Pent1",14,2018,"c_0",-0.175524627984218,"Herb1","0"
"Pent","Pent1",16,2018,"c_0",-0.176563407096359,"Herb1","0"
"Pent","Pent1",18,2018,"c_0",-0.185454289562089,"Herb1","0"
"Pent","Pent1",20,2018,"c_0",-0.178578839917117,"Herb1","0"
"Pent","Pent2",2,2018,"c_0",NA,"Herb1","0"
"Pent","Pent2",4,2018,"c_0",NA,"Herb1","0"
"Pent","Pent2",6,2018,"c_0",-0.175316691572097,"Herb1","0"
"Pent","Pent2",8,2018,"c_0",-0.183906975353867,"Herb1","0"
"Pent","Pent2",10,2018,"c_0",-0.174614042346403,"Herb1","0"
"Pent","Pent2",12,2018,"c_0",-0.176224422489773,"Herb1","0"
"Pent","Pent2",14,2018,"c_0",-0.175977420880259,"Herb1","0"
"Pent","Pent2",16,2018,"c_0",-0.175779978683103,"Herb1","0"
"Pent","Pent2",18,2018,"c_0",-0.176224689102845,"Herb1","0"
"Pent","Pent2",20,2018,"c_0",-0.178578839917117,"Herb1","0"
"Joint","Joint1",2,2018,"c_0",NA,"Herb1","0"
"Joint","Joint1",4,2018,"c_0",NA,"Herb1","0"
"Joint","Joint1",6,2018,"c_0",-0.176259393999317,"Herb1","0"
"Joint","Joint1",8,2018,"c_0",-0.176040128241217,"Herb1","0"
"Joint","Joint1",10,2018,"c_0",-0.179722652942931,"Herb1","0"
"Joint","Joint1",12,2018,"c_0",-0.180832660933939,"Herb1","0"
"Joint","Joint1",14,2018,"c_0",-0.175393299905463,"Herb1","0"
"Joint","Joint1",16,2018,"c_0",-0.176241123011947,"Herb1","0"
"Joint","Joint1",18,2018,"c_0",-0.175958052625679,"Herb1","0"
"Joint","Joint1",20,2018,"c_0",-0.178578839917117,"Herb1","0"
"Joint","Joint2",2,2018,"c_0",NA,"Herb1","0"
"Joint","Joint2",4,2018,"c_0",NA,"Herb1","0"
"Joint","Joint2",6,2018,"c_0",-0.179093591355981,"Herb1","0"
"Joint","Joint2",8,2018,"c_0",-0.17804997462186,"Herb1","0"
"Joint","Joint2",10,2018,"c_0",-0.177418597339991,"Herb1","0"
"Joint","Joint2",12,2018,"c_0",-0.177831221595798,"Herb1","0"
"Joint","Joint2",14,2018,"c_0",-0.187173135707137,"Herb1","0"
"Joint","Joint2",16,2018,"c_0",-0.175682155960807,"Herb1","0"
"Joint","Joint2",18,2018,"c_0",-0.177134344594334,"Herb1","0"
"Joint","Joint2",20,2018,"c_0",-0.178578839917117,"Herb1","0"
"Cont","Cont1",2,2019,"c_0",NA,"Herb1","0"
"Cont","Cont1",4,2019,"c_0",NA,"Herb1","0"
"Cont","Cont1",6,2019,"c_0",-0.181010869802176,"Herb1","0"
"Cont","Cont1",8,2019,"c_0",-0.179999222276457,"Herb1","0"
"Cont","Cont1",10,2019,"c_0",-0.183768174911477,"Herb1","0"
"Cont","Cont1",12,2019,"c_0",-0.18082128089388,"Herb1","0"
"Cont","Cont1",14,2019,"c_0",-0.173426174362679,"Herb1","0"
"Cont","Cont1",16,2019,"c_0",-0.175520434997554,"Herb1","0"
"Cont","Cont1",18,2019,"c_0",-0.175606901213866,"Herb1","0"
"Cont","Cont1",20,2019,"c_0",-0.178578839917117,"Herb1","0"
"Cont","Cont2",2,2019,"c_0",NA,"Herb1","0"
"Cont","Cont2",4,2019,"c_0",NA,"Herb1","0"
"Cont","Cont2",6,2019,"c_0",-0.179667780179149,"Herb1","0"
"Cont","Cont2",8,2019,"c_0",-0.178421762728093,"Herb1","0"
"Cont","Cont2",10,2019,"c_0",-0.180785559213038,"Herb1","0"
"Cont","Cont2",12,2019,"c_0",-0.180724499383012,"Herb1","0"
"Cont","Cont2",14,2019,"c_0",-0.173433417882274,"Herb1","0"
"Cont","Cont2",16,2019,"c_0",-0.175855325500796,"Herb1","0"
"Cont","Cont2",18,2019,"c_0",-0.175913360169513,"Herb1","0"
"Cont","Cont2",20,2019,"c_0",-0.178578839917117,"Herb1","0"
"Fipro","Fipro1",2,2019,"c_0",NA,"Herb1","0"
